ID,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N,Product_importance_encoded,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Gender_M,Cost_per_gram,Discount_percentage,Customer_engagement,Is_expensive,Prior_purchases_category_encoded
10149,0.5,3,0.3536585365853658,2.5,0.5,-0.9219747702850024,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5326176914463785,36.936936936936945,1.5,1,1
10150,0.5,1,0.3536585365853658,2.0,0.1666666666666666,-0.7528422364117738,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4309019933299518,12.312312312312308,0.5,1,0
10151,0.0,5,0.1707317073170731,2.0,-0.8333333333333334,-0.6706120541971655,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5183301620250242,-71.18055555555556,0.0,1,0
10152,0.5,4,0.2560975609756097,2.0,0.1666666666666666,-0.8098427036287182,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3467669443279195,13.268608414239477,2.0,1,0
10153,0.0,1,0.7317073170731707,2.5,0.1666666666666666,-0.9369257125058402,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11.600722673893408,9.624413145539902,0.0,1,1
10154,1.0,3,0.4878048780487805,2.0,0.0,-0.7892851580750662,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.3150000901339385,0.0,3.0,1,0
10155,0.0,4,0.2804878048780488,2.0,-0.1666666666666666,0.1361158698022115,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24688309734365335,-13.01587301587301,0.0,1,0
10156,0.0,4,-0.5365853658536586,0.0,-0.5,-0.0270985827752686,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.551531076380077,-107.89473684210526,0.0,0,2
10157,0.0,4,0.3536585365853658,0.0,-0.5,0.2906089394175362,1,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2740245521195407,-36.936936936936945,0.0,1,2
10158,0.0,5,-0.6219512195121951,0.0,-1.0,-0.0311477962934122,1,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-0.6419464363426788,-264.51612903225805,0.0,0,2
10159,-0.5,3,0.524390243902439,0.0,-0.3333333333333333,0.2454446347920884,1,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.421046611991692,-21.866666666666664,-1.5,1,2
10160,0.5,3,-0.4268292682926829,2.5,-1.0,0.2432642890515496,1,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-0.34331338240101683,-174.46808510638297,1.5,0,1
10161,-0.5,1,0.7317073170731707,1.0,-0.5,-0.0286559725899392,0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7532936801229484,-28.87323943661972,-0.5,1,0
10162,-0.5,4,-0.4878048780487805,-1.0,0.0,0.1392306494315527,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.4281879865962022,0.0,-2.0,0,2
10163,0.0,1,-0.6341463414634146,2.5,-1.0,0.4285936769973524,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-0.44389552584068304,-273.3333333333333,0.0,0,1
10164,1.0,1,0.6707317073170732,2.5,-0.8333333333333334,0.3781342470020246,0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.48669547888834075,-49.87834549878345,1.0,1,1
10165,0.0,3,-0.8170731707317073,-1.0,-0.8333333333333334,0.3993147484815449,0,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-0.5839094968579068,-455.55555555555543,0.0,0,2
10166,1.0,5,0.8780487804878049,1.0,-0.5,0.2304936925712505,0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7135743854590806,-26.623376623376625,5.0,1,0
10167,-1.0,5,0.6951219512195121,0.0,0.3333333333333333,0.0112132066656284,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6874138377915429,19.664268585131893,-5.0,1,2
10168,0.5,1,-1.024390243902439,1.0,0.3333333333333333,0.2482479364584955,1,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.8206624773671318,-1366.6666666666654,0.5,0,0
10169,0.0,4,0.5365853658536586,-1.0,-0.3333333333333333,0.1286403986917925,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.47542633284757024,-21.693121693121693,0.0,1,2
10170,0.5,5,-0.7682926829268293,0.0,-0.8333333333333334,0.4226755957016041,0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-0.5400336417157275,-359.6491228070176,2.5,0,2
10171,0.5,2,-0.073170731707317,2.5,-0.3333333333333333,0.1875097336863417,0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-0.06161695321871246,-35.964912280701746,1.0,0,1
10172,1.0,2,-0.9390243902439024,2.5,-0.5,0.1062139853605357,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.8488632422576513,-819.9999999999992,2.0,0,1
10173,-0.5,2,0.4390243902439024,0.0,-0.1666666666666666,0.1516897679489176,0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.38120021768169,-11.581920903954797,-1.0,1,2
10174,0.0,3,-0.0365853658536585,-1.0,-0.1666666666666666,0.4123968229247781,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.025903036073033545,-17.29957805907172,0.0,0,2
10175,0.0,4,-0.2195121951219512,0.0,-0.8333333333333334,0.0532627316617349,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.20841162278250017,-106.77083333333333,0.0,0,2
10176,-0.5,2,-0.4878048780487805,0.0,-0.6666666666666666,0.3295436847843015,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.3668964650288415,-130.15873015873015,-1.0,0,2
10177,1.0,3,0.7682926829268293,1.0,-0.1666666666666666,-0.8459741473290765,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.988076154775705,-9.425287356321835,3.0,1,0
10178,1.0,3,0.8536585365853658,1.0,-0.6666666666666666,-0.8902040180657218,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.774952430375364,-35.96491228070175,3.0,1,0
10179,0.0,4,0.5365853658536586,2.0,0.3333333333333333,-0.6858744743809375,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.708187721440923,21.693121693121693,0.0,1,0
10180,1.5,2,0.4878048780487805,1.0,-0.1666666666666666,-0.9789752375019468,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,23.201445347786898,-11.202185792349722,3.0,1,0
10181,0.5,5,0.5975609756097561,2.0,-0.8333333333333334,-0.8509577947360224,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.009340673344036,-52.162849872773535,2.5,1,0
10182,1.0,1,0.6463414634146342,1.0,0.3333333333333333,-0.9353683226911697,1,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,10.00038201586836,20.24691358024691,1.0,1,0
10183,1.0,2,0.4024390243902439,1.0,-0.6666666666666666,-0.9440897056533252,0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,7.197941436238894,-47.53623188405797,2.0,1,0
10184,0.5,3,0.2317073170731707,2.0,-0.6666666666666666,-0.8568758760317707,0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.6189256615090628,-54.12541254125413,1.5,1,0
10185,1.5,5,0.4878048780487805,1.0,-1.0,-0.872761252141411,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.8337761590590196,-67.21311475409836,7.5,1,0
10186,1.0,2,0.9146341463414634,2.0,0.5,-0.7917769817785392,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.39256982323002,26.11464968152866,2.0,1,0
10187,1.0,3,0.8292682926829268,1.0,0.1666666666666666,-0.8640398691792556,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.09934903472746,9.111111111111109,3.0,1,0
10188,0.5,2,0.3536585365853658,2.5,0.0,-0.7466126771530914,0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.395723087532043,0.0,1.0,1,1
10189,0.5,4,0.3536585365853658,2.0,-0.5,-0.7276125214141099,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.29836561658927,-36.936936936936945,2.0,1,0
10190,0.0,1,0.1707317073170731,2.0,-0.1666666666666666,-0.7086123656751285,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5859263990822696,-14.236111111111107,0.0,1,0
10191,0.5,5,0.2560975609756097,2.0,0.1666666666666666,-0.8774334215854228,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.089456720488424,13.268608414239477,2.5,1,0
10192,1.5,3,1.1219512195121952,1.0,-0.5,-0.7846129886310543,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.209001287409837,-23.563218390804597,4.5,1,0
10193,1.0,1,-0.3048780487804878,-1.0,-0.1666666666666666,-0.8970565332502726,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-2.961606582782924,-23.976608187134495,1.0,0,2
10194,1.0,4,0.8048780487804879,1.0,-0.5,-0.7220059180812958,1,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.895306415249027,-27.7027027027027,4.0,1,0
10195,1.0,4,1.170731707317073,1.0,-1.0,-0.826973991590095,1,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,6.766218085223156,-46.067415730337075,4.0,1,0
10196,0.0,3,0.6097560975609756,2.5,0.5,-0.6812023049369257,1,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.9126741096429036,31.060606060606062,0.0,1,1
10197,0.5,5,0.3536585365853658,2.5,0.3333333333333333,-0.8724497741784769,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.772700199529468,24.624624624624623,2.5,1,1
10198,0.5,5,0.3780487804878049,2.0,-0.3333333333333333,-0.9023516586201528,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.871533045474001,-24.188790560471976,2.5,1,0
10199,0.5,5,0.3048780487804878,2.5,-1.0,-0.8612365675128485,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.1971065670252665,-76.63551401869158,2.5,1,1
10200,0.0,3,0.4146341463414634,2.0,0.0,-0.7350879925245289,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.5651768686999041,0.0,0.0,1,0
10201,1.0,1,0.6585365853658537,1.0,-1.0,-0.7771375175206354,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.954901058444547,-60.29411764705882,1.0,1,0
10202,1.0,4,0.6951219512195121,1.0,-0.1666666666666666,-0.8241706899236879,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.953390654367128,-9.832134292565943,4.0,1,0
10203,0.0,5,0.2317073170731707,2.0,0.1666666666666666,-0.9683849867621864,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.329027994713409,13.531353135313525,0.0,1,0
10204,0.5,1,0.3780487804878049,2.0,0.3333333333333333,-0.7646783990032705,1,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.60651966877048,24.188790560471976,0.5,1,0
10205,0.5,2,0.4146341463414634,2.0,-1.0,-0.717645226600218,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.4684864057686355,-70.68965517241381,1.0,1,0
10206,0.5,2,0.2439024390243902,2.0,-0.1666666666666666,-0.7618750973368634,0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0242626298074622,-13.39869281045751,1.0,1,0
10207,0.0,2,0.5487804878048781,2.0,-0.8333333333333334,-0.9640242952811088,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15.254197022489672,-53.805774278215225,0.0,1,0
10208,0.5,1,0.5487804878048781,2.5,-0.8333333333333334,-0.7079894097492603,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.879317073170732,-53.805774278215225,0.5,1,1
10209,0.5,2,0.5975609756097561,2.5,-0.8333333333333334,-0.7157763588226133,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.10243234213164,-52.162849872773535,1.0,1,1
10210,-0.5,1,-0.6829268292682927,2.0,-0.5,-0.9275813736178166,1,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-9.430264883293997,-157.6923076923077,-0.5,0,0
10211,0.5,5,0.6829268292682927,2.0,-0.3333333333333333,-0.7154648808596792,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.400149518736567,-19.80676328502415,2.5,1,0
10212,0.0,3,0.6951219512195121,2.0,-0.1666666666666666,-0.8079738358511135,1,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.619933535101773,-9.832134292565943,0.0,1,0
10213,0.5,5,0.2804878048780488,2.0,0.3333333333333333,-0.7600062295592587,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.1687295231161268,26.031746031746028,2.5,1,0
10214,1.0,1,0.4390243902439024,1.0,-0.3333333333333333,-0.748170066967762,0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.7433368025702516,-23.163841807909606,1.0,1,0
10215,0.0,2,0.6829268292682927,2.0,0.5,-0.8749415978819498,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.460863226315948,29.71014492753623,0.0,1,0
10216,0.0,5,0.3414634146341463,2.5,0.3333333333333333,-0.7135960130820744,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.192243928964575,24.84848484848485,0.0,1,1
10217,0.5,1,0.6951219512195121,2.0,-0.5,-0.8073508799252452,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.6082280103318403,-29.496402877697843,0.5,1,0
10218,0.0,3,0.4878048780487805,2.0,0.1666666666666666,-0.7157763588226133,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.7162712996992981,11.202185792349722,0.0,1,0
10219,0.5,3,0.7317073170731707,2.0,0.0,-0.7640554430774023,1,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.101183289060613,0.0,1.5,1,0
10220,0.0,3,0.4268292682926829,2.0,0.5,-0.9599750817629652,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10.664088450223005,35.042735042735046,0.0,1,0
10221,0.0,3,0.3780487804878049,2.0,0.0,-0.9241551160255412,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.984499424049685,0.0,0.0,1,0
10222,0.0,5,0.2804878048780488,2.0,0.3333333333333333,-0.6762186575299798,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8662877321413909,26.031746031746028,0.0,1,0
10223,0.0,3,0.2926829268292683,2.5,-0.8333333333333334,-0.7011368945647095,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.9793210386507198,-64.46540880503144,0.0,1,1
10224,0.5,3,0.3414634146341463,2.0,-0.1666666666666666,-0.7687276125214141,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.4764556130409785,-12.42424242424242,1.5,1,0
10225,0.5,5,0.0365853658536585,2.5,-1.0,-0.7438093754866844,0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.1428052487211801,-96.47058823529412,2.5,1,1
10226,0.0,2,0.3414634146341463,2.5,0.5,-0.8154493069615325,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.850241844190594,37.27272727272727,0.0,1,1
10227,1.0,1,0.6219512195121951,1.0,-1.0,-0.8733842080672792,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.912114121141211,-61.65413533834586,1.0,1,0
10228,-0.5,4,0.6463414634146342,0.0,-0.6666666666666666,0.129886310543529,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5720411490813737,-40.49382716049382,-2.0,1,2
10229,-0.5,1,0.2926829268292683,-1.0,0.3333333333333333,0.3142812646005295,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.22269428524359897,25.78616352201258,-0.5,1,2
10230,0.5,3,0.8536585365853658,2.0,-0.5,0.3719046877433422,1,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6222433265313468,-26.973684210526315,1.5,1,0
10231,0.0,3,-0.9390243902439024,0.0,-0.3333333333333333,0.2195919638685563,1,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-0.7699496373076359,-546.6666666666662,0.0,0,2
10232,-1.0,1,0.2195121951219512,2.5,-0.8333333333333334,0.3525930540414265,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.162289902691773,-68.33333333333333,-1.0,1,1
10233,-0.5,3,0.5853658536585366,-1.0,0.5,0.5612832892072885,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3749260993856821,31.538461538461537,-1.5,1,2
10234,0.5,1,-0.6829268292682927,-1.0,-0.1666666666666666,0.2255100451643046,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.5572592668359013,-52.564102564102555,0.5,0,2
10235,0.5,5,0.1463414634146341,1.0,0.5,0.4756268494004049,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0991724049166613,43.61702127659575,2.5,1,0
10236,0.0,3,-0.1829268292682926,-1.0,-0.5,0.5313814047656128,0,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-0.11945216828350523,-61.19402985074627,0.0,0,2
10237,0.0,4,-0.4756097560975609,-1.0,0.5,0.2423298551627472,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.3828369366807621,95.34883720930232,0.0,0,2
10238,0.5,1,0.2317073170731707,0.0,0.3333333333333333,0.2772153870113689,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.18141600816081319,27.062706270627064,0.5,1,2
10239,-1.0,5,-1.2560975609756098,-1.0,-0.3333333333333333,-0.0345740538856875,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.301081212941505,130.15873015873015,-5.0,0,2
10240,0.5,2,0.048780487804878,0.0,-0.5,0.3781342470020246,1,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.035396034828242925,-47.67441860465116,1.0,1,2
10241,0.5,1,-0.3048780487804878,1.0,0.5,0.00529512536988,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.3032721845421398,71.9298245614035,0.5,0,0
10242,0.0,3,0.524390243902439,0.0,0.1666666666666666,0.5591029434667497,0,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.33634100050919596,10.933333333333328,0.0,1,2
10243,0.0,2,-0.6585365853658537,0.0,-0.3333333333333333,0.1068369412864039,0,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-0.5949716356597927,-97.61904761904762,0.0,0,2
10244,-0.5,3,-0.2073170731707317,0.0,-0.5,0.2208378757202928,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.1698154007946509,-63.07692307692307,-1.5,0,2
10245,-0.5,5,0.8414634146341463,-1.0,-0.8333333333333334,0.0180657218501791,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8265315259852919,-45.25386313465784,-2.5,1,2
10246,0.5,5,-0.2073170731707317,1.0,0.0,-0.0024918237034729,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.20783496125359377,0.0,2.5,0,0
10247,-0.5,1,0.5487804878048781,1.0,0.3333333333333333,-0.0202460675907179,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5601207299626645,21.522309711286088,-0.5,1,0
10248,0.0,3,-0.2317073170731707,0.0,-0.3333333333333333,0.5338732284690858,0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-0.15106027849800274,-43.386243386243386,0.0,0,2
10249,-0.5,1,-0.6707317073170732,-1.0,-0.3333333333333333,0.2357888179411306,1,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.5427559285044646,-101.23456790123457,-0.5,0,2
10250,-0.5,1,0.6463414634146342,0.0,0.1666666666666666,0.3943311010745989,1,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.46354948470740154,10.123456790123452,-0.5,1,2
10251,0.5,2,-0.7195121951219512,0.0,0.5,0.1046565955458651,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6513446785391299,178.26086956521738,1.0,0,2
10252,-0.5,1,0.6463414634146342,-1.0,0.3333333333333333,0.4968073508799252,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43181339471286717,20.24691358024691,-0.5,1,2
10253,0.0,1,0.3048780487804878,0.0,0.3333333333333333,0.2432642890515496,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.24522384457215488,25.54517133956386,0.0,1,2
10254,-0.5,1,0.5975609756097561,0.0,0.5,0.2373462077558013,0,2,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.4829375738691307,31.29770992366412,-0.5,1,2
10255,-0.5,5,0.0365853658536585,0.0,-0.6666666666666666,0.3999377044074131,0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.026133567042645595,-64.31372549019608,-2.5,1,2
10256,0.0,3,-0.5,0.0,-0.5,0.2005918081295748,1,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.4164612790245168,-100.0,0.0,0,2
10257,-1.0,2,-0.6219512195121951,0.0,-0.3333333333333333,0.5413486995795047,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.4035110417791053,-88.17204301075269,-2.0,0,2
10258,0.5,5,0.2195121951219512,2.0,-0.8333333333333334,0.4398068836629808,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1524594705114168,-68.33333333333333,2.5,1,0
10259,-0.5,3,-0.7195121951219512,0.0,-0.3333333333333333,0.2516741940507709,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.5748398413435422,-118.8405797101449,-1.5,0,2
10260,-0.5,4,-0.6585365853658537,1.0,-1.0,0.3712817318174739,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.48023434578468444,-292.8571428571429,-2.0,0,0
10261,0.5,4,-0.1707317073170731,0.0,-0.6666666666666666,0.0236723251829933,0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.16678355281955368,-80.3921568627451,2.0,0,2
10262,0.0,1,-0.6585365853658537,-1.0,-1.0,0.4958729169911229,1,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.44023564962354467,-292.8571428571429,0.0,0,2
10263,-0.5,3,0.073170731707317,0.0,0.0,0.3656751284846597,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.053578431781580844,0.0,-1.5,1,2
10264,-0.5,3,-0.6585365853658537,-1.0,-0.6666666666666666,0.1607226288740071,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5673505185340328,-195.23809523809524,-1.5,0,2
10265,-0.5,4,-0.951219512195122,0.0,-0.5,0.3796916368166952,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.689443558844664,-1025.0000000000014,-2.0,0,2
10266,0.5,1,0.4634146341463415,0.0,-0.8333333333333334,0.2750350412708301,0,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.36345246926269187,-56.94444444444445,0.5,1,2
10267,-0.5,4,-0.926829268292683,2.0,-0.3333333333333333,0.4799875408814826,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.6262412639910888,-455.5555555555558,-2.0,0,0
10268,0.0,4,-0.5,0.0,0.5,0.1454602086902351,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.43650577838205307,100.0,0.0,0,2
10269,0.0,5,-0.1951219512195122,0.0,-0.8333333333333334,0.038311789440897,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.1879223112015131,-103.53535353535352,0.0,0,2
10270,0.0,1,-0.2439024390243902,-1.0,-0.6666666666666666,0.4217411618128017,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.1715519291242863,-88.17204301075269,0.0,0,2
10271,0.0,5,-0.6951219512195121,0.0,0.5,0.5447749571717801,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.44998266446017615,163.99999999999997,0.0,0,2
10272,-0.5,3,0.073170731707317,0.0,-0.8333333333333334,0.2853138140476561,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05692830101692505,-77.65151515151517,-1.5,1,2
10273,0.0,4,-0.6585365853658537,0.0,-0.3333333333333333,0.0906400872138296,0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.6038074274788158,-97.61904761904762,0.0,0,2
10274,-0.5,4,0.0,-1.0,0.0,0.3448061049680735,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-2.0,0,2
10275,0.5,5,-0.0121951219512195,0.0,-0.3333333333333333,0.3420028033016664,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00908725519888365,-33.74485596707819,2.5,0,2
10276,-0.5,5,-0.8292682926829268,0.0,0.1666666666666666,0.4634792088459741,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.566641663011288,97.61904761904756,-2.5,0,2
10277,0.0,3,-0.4634146341463415,2.0,-0.8333333333333334,0.4989876966204641,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.3091517263224581,-155.3030303030303,0.0,0,0
10278,-0.5,2,0.0609756097560975,1.0,-0.1666666666666666,0.0513938638841302,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05799502151442779,-15.708812260536394,-1.0,1,0
10279,0.0,3,-0.6097560975609756,0.0,-0.5,0.1077713751752063,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5504349644930444,-128.125,0.0,0,2
10280,-0.5,4,-0.5609756097560976,-1.0,0.0,0.1713128796137673,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.4789289177295443,0.0,-2.0,0,2
10281,0.5,3,-0.573170731707317,0.0,0.3333333333333333,0.2731661734932253,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.4501931826657716,78.09523809523809,1.5,0,2
10282,-0.5,2,-0.7560975609756098,0.0,0.0,0.0295904064787416,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7343673330849176,0.0,-1.0,0,2
10283,0.5,4,0.4146341463414634,0.0,0.0,0.3694128640398691,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.30278242393478183,0.0,2.0,1,2
10284,-0.5,5,-0.4512195121951219,-1.0,-0.8333333333333334,0.2357888179411306,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.36512671553936704,-151.85185185185185,-2.5,0,2
10285,0.0,4,-0.8048780487804879,0.0,-0.5,0.4880859679177698,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.5408814182333347,-256.25000000000006,0.0,0,2
10286,0.0,2,-1.304878048780488,-1.0,0.1666666666666666,0.096869646472512,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.1896382154223362,-54.6666666666666,0.0,0,2
10287,1.0,2,-0.2195121951219512,-1.0,0.5,0.3211337797850802,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1661544034985322,64.0625,2.0,0,2
10288,-0.5,3,0.0121951219512195,-1.0,-0.8333333333333334,0.470954679956393,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008290617051220795,-82.32931726907631,-1.5,1,2
10289,0.0,5,0.5609756097560976,0.0,0.5,0.0566889892540102,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5308805291442746,32.03125,0.0,1,2
10290,0.5,5,-0.7073170731707317,-1.0,0.1666666666666666,0.2080672792399937,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.5854947694765074,56.94444444444442,2.5,0,2
